"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
48019	6.42e-01	4.65e-01	0.736227	-6.647601	0.1173288	ABHD1	abhydrolase
196071	6.47e-01	4.70e-01	0.727656	-6.647783	0.17239	ZNF714	zinc
279005	6.87e-01	5.19e-01	0.649546	-6.647854	0.0962196		
126071	6.42e-01	4.65e-01	0.735847	-6.647881	0.1154888		
406100	9.30e-01	8.72e-01	-0.161858	-6.647906	-0.0415264		
81043	6.52e-01	4.76e-01	0.718229	-6.647923	0.1830497	YPEL3	yippee
362059	9.10e-01	8.39e-01	-0.204905	-6.647983	-0.0335291	PRKAG2	protein
10081	6.42e-01	4.65e-01	-0.735635	-6.648037	-0.1428545		
358111	6.45e-01	4.68e-01	-0.731432	-6.648142	-0.1545611		
252054	6.45e-01	4.68e-01	-0.731213	-6.648302	-0.1387027		
454041	8.22e-01	7.00e-01	-0.388638	-6.648465	-0.1040627	LOC102724238///FGF7P3	uncharacterized
504010	6.67e-01	4.94e-01	0.689193	-6.648486	0.1246827		
173109	9.16e-01	8.49e-01	-0.192582	-6.648508	-0.0635335		
439043	8.28e-01	7.08e-01	0.377875	-6.648545	0.0515627	FAM151A	family
472104	9.91e-01	9.82e-01	-0.022719	-6.648575	-0.0091705	F13A1	coagulation
18025	6.43e-01	4.66e-01	-0.734712	-6.648714	-0.1079769	MKLN1	muskelin
470103	6.43e-01	4.66e-01	-0.734701	-6.648722	-0.2043845		
93109	6.75e-01	5.03e-01	-0.674771	-6.648767	-0.0990132	NDUFB3	NADH:ubiquinone
269060	6.43e-01	4.66e-01	-0.734608	-6.64879	-0.125684		
138002	9.67e-01	9.38e-01	-0.077799	-6.648832	-0.0183112		
110045	9.67e-01	9.39e-01	-0.07687	-6.648905	-0.0314537	GART	phosphoribosylglycinamide
97094	6.43e-01	4.66e-01	-0.734277	-6.649034	-0.0875039	GBAT2	glioblastoma
46045	9.68e-01	9.41e-01	0.07411	-6.649117	0.0319982		
16018	6.52e-01	4.77e-01	0.716313	-6.649297	0.1219306	HGD	homogentisate
169076	6.75e-01	5.04e-01	-0.673963	-6.649313	-0.122602		
504001	6.59e-01	4.84e-01	-0.705609	-6.649561	-0.1201238		
500022	6.43e-01	4.67e-01	-0.733319	-6.649735	-0.1961614		
432090	6.44e-01	4.67e-01	-0.733069	-6.649918	-0.1185772		
163084	6.44e-01	4.67e-01	0.732954	-6.650002	0.105759	GIN1	gypsy
404006	6.44e-01	4.67e-01	-0.732786	-6.650126	-0.0894697		
447052	6.56e-01	4.81e-01	0.710109	-6.650139	0.1001629		
153065	9.03e-01	8.27e-01	0.220504	-6.650196	0.0654071		
97023	6.65e-01	4.92e-01	0.69282	-6.650378	0.0847278	ADAM20P1	ADAM
484088	6.44e-01	4.67e-01	0.732422	-6.650392	0.1558072	ADAMTS6	ADAM
101107	6.44e-01	4.67e-01	0.732333	-6.650457	0.2294458	GBA2	glucosylceramidase
343055	7.08e-01	5.44e-01	-0.610655	-6.650483	-0.4238541		
460055	6.44e-01	4.67e-01	-0.73211	-6.65062	-0.1107922		
94073	8.88e-01	8.03e-01	0.251276	-6.650621	0.073883	MPP5	membrane
32094	7.90e-01	6.52e-01	-0.454148	-6.650823	-0.0643882		
256057	6.44e-01	4.67e-01	-0.731773	-6.650866	-0.1300822		
201011	7.20e-01	5.60e-01	-0.587554	-6.65088	-0.110551	PLBD2	phospholipase
206070	9.82e-01	9.66e-01	0.042988	-6.650965	0.0111108		
197054	6.51e-01	4.76e-01	-0.718721	-6.650984	-0.1119982	PEAR1	platelet
355076	6.44e-01	4.68e-01	0.731521	-6.651051	0.1402864	CRHR2	corticotropin
120026	6.54e-01	4.79e-01	-0.713742	-6.651135	-0.2024454		
137060	6.51e-01	4.76e-01	0.718495	-6.651146	0.16851	MRPS17	mitochondrial
177002	6.73e-01	5.01e-01	0.67834	-6.651268	0.0812022		
235024	6.45e-01	4.68e-01	0.731159	-6.651315	0.1130656		
302099	6.47e-01	4.70e-01	0.726919	-6.651429	0.1644849		
359072	8.52e-01	7.43e-01	0.330052	-6.651645	0.0626373		
450027	6.47e-01	4.71e-01	0.72661	-6.651654	0.2507883	STIL	SCL/TAL1
286103	6.49e-01	4.73e-01	0.722296	-6.651666	0.112842	TSKS	testis
201091	6.94e-01	5.27e-01	-0.637137	-6.651725	-0.0845446		
291031	6.49e-01	4.73e-01	-0.722212	-6.651726	-0.1294137	SLC25A16	solute
182071	6.45e-01	4.68e-01	-0.73055	-6.65176	-0.1334056	ZNF101	zinc
92007	8.56e-01	7.50e-01	0.319998	-6.651884	0.0545612		
252065	6.66e-01	4.93e-01	0.690551	-6.651949	0.1023173	PHF20	PHD
495011	6.45e-01	4.68e-01	-0.730278	-6.651958	-0.1333365		
206065	7.86e-01	6.46e-01	0.462714	-6.651969	0.115612		
469112	6.45e-01	4.68e-01	0.730203	-6.652013	0.2690609		
230029	6.58e-01	4.83e-01	0.70678	-6.652497	0.1255186	LOC401261	uncharacterized
324014	7.37e-01	5.82e-01	0.555439	-6.652537	0.0720485		
283089	6.46e-01	4.69e-01	0.729432	-6.652575	0.0970131	KRBOX4	KRAB
444061	8.07e-01	6.76e-01	0.421874	-6.652696	0.1118327	GIPC2	GIPC
499072	6.46e-01	4.69e-01	-0.729215	-6.652733	-0.2552305	TSPAN13	tetraspanin
362055	6.46e-01	4.69e-01	0.729097	-6.652819	0.133658		
413042	6.58e-01	4.83e-01	0.706289	-6.652844	0.2067775		
365028	7.37e-01	5.82e-01	0.554817	-6.652884	0.0757816	LINC00616	long
280080	6.61e-01	4.87e-01	-0.700847	-6.652911	-0.0859172	CTRC	chymotrypsin
127019	6.81e-01	5.12e-01	-0.660632	-6.653014	-0.1724879		
208019	6.53e-01	4.77e-01	-0.71578	-6.653092	-0.1220826		
162096	6.62e-01	4.87e-01	-0.700526	-6.653136	-0.1005856		
132008	6.48e-01	4.72e-01	-0.724467	-6.653207	-0.1221538	ALG14	ALG14,
20030	7.22e-01	5.62e-01	-0.584781	-6.653286	-0.0981126	OGFOD2	2-oxoglutarate
94092	6.48e-01	4.72e-01	0.724275	-6.653346	0.1576414	LOC100506813	uncharacterized
267009	9.33e-01	8.79e-01	-0.153779	-6.653362	-0.0256319	PLBD2	phospholipase
481077	6.67e-01	4.95e-01	-0.688486	-6.653374	-0.0877294	PTGER3	prostaglandin
161022	6.75e-01	5.03e-01	-0.675148	-6.653432	-0.1097652		
94019	6.62e-01	4.87e-01	-0.700091	-6.65344	-0.1397903	CYP19A1	cytochrome
283038	6.46e-01	4.70e-01	-0.72823	-6.65345	-0.1428767		
465111	6.71e-01	4.99e-01	-0.680515	-6.653676	-0.116283		
188019	6.59e-01	4.84e-01	0.705052	-6.653717	0.1182856	RRP15	ribosomal
195074	6.59e-01	4.84e-01	-0.704993	-6.653759	-0.0776632	SPTAN1	spectrin
18104	6.62e-01	4.88e-01	0.69953	-6.653833	0.0948445	CACNA1I	calcium
42101	7.34e-01	5.78e-01	-0.561094	-6.653931	-0.150879	TWF1///TWF1	twinfilin
483045	7.34e-01	5.78e-01	0.561002	-6.653983	0.1363985		
5057	7.34e-01	5.78e-01	0.560998	-6.653985	0.1238988	XPO7	exportin
260034	6.47e-01	4.70e-01	-0.727341	-6.654096	-0.1163504	SRL	sarcalumenin
356065	6.47e-01	4.70e-01	0.72732	-6.654112	0.1211906	PPARA	peroxisome
485010	6.47e-01	4.70e-01	0.727268	-6.654149	0.116686		
60016	6.47e-01	4.70e-01	-0.727155	-6.654231	-0.0890615		
88045	6.49e-01	4.73e-01	0.723019	-6.654254	0.3808113		
491058	6.47e-01	4.70e-01	0.727058	-6.654302	0.1769624		
383016	7.65e-01	6.19e-01	-0.501536	-6.654305	-0.2502398		
443081	6.49e-01	4.73e-01	0.722921	-6.654325	0.1430279		
329086	7.83e-01	6.43e-01	-0.467694	-6.654412	-0.0609037		
435097	7.78e-01	6.36e-01	0.476704	-6.654608	0.0990822	ZC3HAV1	zinc
10075	9.73e-01	9.49e-01	-0.064077	-6.654627	-0.0119416	AHSG	alpha
402024	6.63e-01	4.88e-01	-0.698295	-6.654697	-0.3728267	SMKR1	small
408094	7.08e-01	5.45e-01	-0.610112	-6.654748	-0.0986199		
461006	8.31e-01	7.12e-01	-0.372224	-6.65476	-0.0524543	STARD13	StAR
444026	8.16e-01	6.91e-01	-0.399775	-6.654876	-0.0648058	FRMPD2B	FERM
57049	8.21e-01	6.98e-01	0.391091	-6.654936	0.0876679	NPPA	natriuretic
117072	6.65e-01	4.92e-01	-0.692257	-6.654938	-0.2183089		
6001	6.47e-01	4.71e-01	0.726111	-6.654989	0.2056637	IL22RA1	interleukin
114084	6.47e-01	4.71e-01	0.725867	-6.655166	0.1527894	UBFD1	ubiquitin
52086	7.70e-01	6.25e-01	-0.492296	-6.655181	-0.073117		
155013	6.60e-01	4.85e-01	-0.702967	-6.655186	-0.1180237		
214038	6.69e-01	4.96e-01	-0.68575	-6.655256	-0.1216343		
471084	6.47e-01	4.71e-01	0.725612	-6.655351	0.1897633		
461037	6.90e-01	5.23e-01	-0.643705	-6.655549	-0.1372266		
85081	9.80e-01	9.63e-01	0.047228	-6.655578	0.0094382		
18035	6.48e-01	4.71e-01	0.725265	-6.655602	0.2025902		
499097	6.55e-01	4.80e-01	-0.712032	-6.655767	-0.1497865	PRSS12	protease,
277030	6.48e-01	4.72e-01	0.725013	-6.655785	0.1144739	PSMB6	proteasome
302097	6.48e-01	4.72e-01	0.724988	-6.655803	0.1350861		
338075	6.48e-01	4.72e-01	0.724885	-6.655877	0.1113486	THOC7	THO
351066	6.63e-01	4.89e-01	0.696562	-6.655906	0.17165		
285084	9.54e-01	9.14e-01	0.108812	-6.655967	0.1192076	DEFA6	defensin
223013	7.96e-01	6.61e-01	-0.442562	-6.656062	-0.0739839		
426078	7.18e-01	5.58e-01	-0.590748	-6.656077	-0.2087048	CCNJL	cyclin
64036	7.25e-01	5.66e-01	0.578376	-6.656248	0.2625176	GDA	guanine
485041	6.50e-01	4.75e-01	0.720142	-6.656328	0.1512345		
124022	6.64e-01	4.90e-01	0.695937	-6.656341	0.0952962	EIF4B	eukaryotic
400030	9.90e-01	9.81e-01	0.023495	-6.656428	0.006804	WHSC1	Wolf-Hirschhorn
407039	7.80e-01	6.39e-01	-0.472859	-6.656445	-0.0736811	FAM218A	family
96055	6.53e-01	4.78e-01	-0.715494	-6.656553	-0.1104212		
196017	9.32e-01	8.76e-01	-0.157509	-6.656664	-0.0372444	CRIM1	cysteine
46050	6.91e-01	5.24e-01	-0.641936	-6.656688	-0.1701026	LOC105377938	uncharacterized
454005	6.48e-01	4.73e-01	0.723514	-6.65687	0.1115845	PPP1CA	protein
56051	7.64e-01	6.17e-01	0.503182	-6.657008	0.3764916	ANXA13	annexin
22010	6.48e-01	4.73e-01	0.72327	-6.657046	0.1074125		
160074	8.24e-01	7.02e-01	0.385583	-6.65709	0.0544834		
448106	9.45e-01	8.99e-01	-0.127467	-6.657106	-0.0670999		
29007	6.48e-01	4.73e-01	-0.723185	-6.657108	-0.1568225	ACVR2A	activin
487087	8.10e-01	6.82e-01	0.413781	-6.657171	0.0946068		
266037	6.48e-01	4.73e-01	-0.723065	-6.657194	-0.1354847	GCNT3	glucosaminyl
111050	6.74e-01	5.02e-01	0.676258	-6.657329	0.1192145		
270024	6.62e-01	4.87e-01	-0.69983	-6.657386	-0.3626596	CCL15	C-C
412023	7.06e-01	5.43e-01	0.613619	-6.657494	0.1383861		
151071	6.71e-01	4.99e-01	-0.682287	-6.657627	-0.093606		
384069	6.67e-01	4.95e-01	-0.688347	-6.65764	-0.118772		
147081	6.51e-01	4.76e-01	-0.718076	-6.657813	-0.1520512	SLC41A2	solute
377080	6.49e-01	4.73e-01	-0.72213	-6.657869	-0.3699031		
126015	6.49e-01	4.73e-01	-0.722124	-6.657873	-0.1318927	KCNC3	potassium
415040	6.65e-01	4.91e-01	-0.693646	-6.657934	-0.1651797	PLCL2	phospholipase
121066	7.64e-01	6.17e-01	0.50508	-6.657952	0.216052	PRUNE2	prune
377014	7.37e-01	5.83e-01	0.553854	-6.657986	0.0931572		
464056	6.99e-01	5.34e-01	-0.627107	-6.658081	-0.1032096		
150049	6.71e-01	4.99e-01	0.68145	-6.658199	0.0825162		
190106	6.54e-01	4.79e-01	-0.712937	-6.658378	-0.1305384		
221004	6.60e-01	4.85e-01	0.703464	-6.658417	0.1426514	RNF141	ring
476109	6.49e-01	4.74e-01	0.721355	-6.658428	0.1454708		
69014	6.49e-01	4.74e-01	0.721242	-6.658509	0.1566352		
375018	9.27e-01	8.68e-01	0.167423	-6.658676	0.0277317		
396085	6.68e-01	4.96e-01	0.686634	-6.658819	0.0973362		
387099	6.68e-01	4.96e-01	0.686565	-6.658866	0.2079188		
430064	6.82e-01	5.13e-01	-0.659509	-6.658972	-0.1497399	ZNF552	zinc
134102	6.50e-01	4.74e-01	0.720546	-6.659011	0.1309797	TIMM22	translocase
89043	6.78e-01	5.08e-01	-0.666789	-6.659052	-0.1514992	ENDOD1	endonuclease
86091	8.43e-01	7.29e-01	0.348852	-6.659185	0.1304464		
289045	6.50e-01	4.74e-01	-0.72026	-6.659216	-0.179173	PRKCD	protein
389104	8.30e-01	7.10e-01	0.375646	-6.659259	0.1475092		
90063	9.74e-01	9.52e-01	0.061274	-6.65927	0.0187207	LOC101927416	uncharacterized
189063	6.72e-01	5.00e-01	-0.679773	-6.659342	-0.1079788	FMN1	formin
484075	6.96e-01	5.30e-01	-0.633006	-6.659511	-0.1929673		
323078	6.53e-01	4.77e-01	-0.715431	-6.659707	-0.1792997		
396039	9.79e-01	9.60e-01	-0.050637	-6.659873	-0.009717	TDRD9	tudor
36004	6.53e-01	4.78e-01	-0.714981	-6.660029	-0.1793765	ATP6V0E2///ATP6V0E2-AS1///ATP6V0E2	ATPase
144043	6.79e-01	5.09e-01	0.66521	-6.660105	0.1388806		
366064	6.51e-01	4.75e-01	-0.718994	-6.660127	-0.1001017	SLC30A2	solute
72101	7.19e-01	5.58e-01	0.589403	-6.660145	0.2058626	LOC729887	uncharacterized
186034	6.53e-01	4.78e-01	0.714637	-6.660275	0.1427792	PHF21A///PHF21A	PHD
107061	9.32e-01	8.76e-01	-0.15752	-6.660302	-0.0396905	TMOD4	tropomodulin
67027	6.79e-01	5.10e-01	-0.664906	-6.660308	-0.1337022	SPOUT1	SPOUT
141013	6.56e-01	4.81e-01	0.710223	-6.660309	0.262107	PMEL	premelanosome
111030	7.71e-01	6.27e-01	0.489462	-6.660318	0.0815897	HSF1///HSF1	heat
491035	6.67e-01	4.94e-01	-0.689848	-6.660563	-0.1130535		
206091	7.85e-01	6.45e-01	0.463826	-6.660705	0.11163	SAMD8	sterile
200093	9.90e-01	9.81e-01	-0.023386	-6.660895	-0.0050628		
380083	7.72e-01	6.28e-01	0.488282	-6.660898	0.1361129	MYZAP	myocardial
405061	8.45e-01	7.33e-01	0.343685	-6.660991	0.0844574		
220102	7.37e-01	5.81e-01	-0.556027	-6.661075	-0.1026338	C21orf58	chromosome
177082	9.94e-01	9.90e-01	-0.013229	-6.661083	-0.0038269	FLI1	Fli-1
201105	6.52e-01	4.76e-01	-0.717617	-6.661115	-0.1390911	PRCAT47	prostate
146018	6.57e-01	4.81e-01	-0.709058	-6.661135	-0.1003991		
133022	6.62e-01	4.88e-01	-0.699495	-6.661202	-0.2007094		
94055	9.35e-01	8.81e-01	0.150867	-6.661338	0.0448268	RGS7	regulator
1052	6.52e-01	4.76e-01	0.71701	-6.66155	0.1442813		
207055	6.52e-01	4.77e-01	0.716957	-6.661588	0.1608599	TIPRL	TOR
306061	7.41e-01	5.87e-01	0.547232	-6.661649	0.1260262		
218080	9.47e-01	9.03e-01	0.122138	-6.661665	0.0231245	ERCC4	ERCC
214047	6.77e-01	5.06e-01	0.66982	-6.661669	0.0980722	NUTM1	NUT
272067	6.52e-01	4.77e-01	-0.716742	-6.661742	-0.1222275		
82087	8.41e-01	7.26e-01	-0.352509	-6.661965	-0.0944128		
308051	6.52e-01	4.77e-01	0.716344	-6.662027	0.1219446	CNOT6L	CCR4-NOT
138013	6.55e-01	4.80e-01	0.712114	-6.662074	0.1569135		
436039	6.52e-01	4.77e-01	0.716238	-6.662103	0.0848859	GLTSCR1	glioma
421067	8.41e-01	7.27e-01	-0.352094	-6.662112	-0.0779649		
376074	6.52e-01	4.77e-01	0.716097	-6.662204	0.1051251		
44069	6.52e-01	4.77e-01	-0.716092	-6.662207	-0.1862722	LTC4S	leukotriene
146031	9.67e-01	9.39e-01	0.077571	-6.662283	0.0154943		
314025	6.52e-01	4.77e-01	-0.715964	-6.662299	-0.0975583		
294009	9.67e-01	9.39e-01	0.077349	-6.6623	0.0224728		
202020	6.63e-01	4.89e-01	-0.697861	-6.662344	-0.1126164	MAP4K2	mitogen-activated
12085	6.52e-01	4.77e-01	0.715832	-6.662393	0.1044467	PGAP1	post-GPI
181012	6.96e-01	5.30e-01	0.632853	-6.662488	0.485549	TM4SF20	transmembrane
223043	6.63e-01	4.89e-01	-0.697641	-6.662497	-0.0949972		
136083	6.55e-01	4.80e-01	-0.711483	-6.662523	-0.1128652	EHD3	EH
174047	6.53e-01	4.77e-01	0.715497	-6.662633	0.148175		
451077	9.51e-01	9.10e-01	-0.113635	-6.662679	-0.0283312	KCTD18	potassium
332108	6.63e-01	4.89e-01	0.697356	-6.662696	0.1658008		
78008	6.55e-01	4.80e-01	0.711146	-6.662762	0.0993152		
248077	6.53e-01	4.78e-01	0.715264	-6.6628	0.1493153	MUM1	melanoma
372064	6.53e-01	4.78e-01	-0.715157	-6.662876	-0.1325984	C4orf33	chromosome
124046	9.70e-01	9.45e-01	0.069122	-6.66291	0.0136533		
282101	8.25e-01	7.04e-01	-0.383587	-6.663027	-0.1111438	PQLC2L	PQ
128108	6.63e-01	4.89e-01	0.696876	-6.66303	0.269934		
244013	9.61e-01	9.27e-01	-0.092321	-6.663059	-0.0171415	PRKCQ	protein
77037	6.63e-01	4.89e-01	-0.696833	-6.663061	-0.1208481	ADIRF-AS1	ADIRF
446015	6.53e-01	4.78e-01	0.714846	-6.663098	0.1714873		
186013	6.53e-01	4.78e-01	0.714846	-6.663098	0.1030765	HMGXB4	HMG-box
424048	6.96e-01	5.31e-01	-0.631821	-6.663142	-0.1306307	HSD17B4	hydroxysteroid
262015	7.38e-01	5.84e-01	-0.552211	-6.663199	-0.4003589	C2orf66	chromosome
362024	6.53e-01	4.78e-01	-0.714477	-6.663362	-0.1204823	NUDC///NUDC	nuclear
14099	6.53e-01	4.78e-01	0.714408	-6.663411	0.1403938	TTC22	tetratricopeptide
347074	8.16e-01	6.91e-01	0.400795	-6.663574	0.0736696	ZNHIT6	zinc
184045	7.08e-01	5.44e-01	-0.611141	-6.663634	-0.0801497		
207074	6.78e-01	5.08e-01	0.666749	-6.663726	0.1028281		
310049	6.63e-01	4.90e-01	-0.695877	-6.663727	-0.1550917	KIAA1109	KIAA1109
286099	9.36e-01	8.83e-01	-0.148658	-6.663739	-0.0344212		
166003	6.90e-01	5.23e-01	-0.644172	-6.663783	-0.0960034	KIAA1456	KIAA1456
122047	6.56e-01	4.81e-01	0.709684	-6.6638	0.1164222		
365092	6.64e-01	4.90e-01	-0.695633	-6.663896	-0.0878053		
193096	9.57e-01	9.20e-01	-0.101457	-6.664003	-0.0585582	CPS1	carbamoyl-phosphate
289026	7.80e-01	6.38e-01	-0.474113	-6.664018	-0.0831652	TMUB2	transmembrane
54052	9.79e-01	9.60e-01	0.049907	-6.664068	0.0141973		
152023	9.79e-01	9.61e-01	0.049143	-6.664106	0.0127765		
461076	6.62e-01	4.87e-01	-0.700197	-6.664123	-0.0964576	LINC01430	long
24078	6.75e-01	5.05e-01	0.672692	-6.664137	0.1265885		
290073	6.62e-01	4.87e-01	0.699869	-6.664352	0.1822017		
16088	6.72e-01	5.01e-01	-0.678526	-6.664359	-0.1112347	ERLIN1	ER
315103	6.67e-01	4.94e-01	-0.689794	-6.664362	-0.1288498	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase
274042	6.69e-01	4.97e-01	-0.684161	-6.664473	-0.4758884		
219096	6.54e-01	4.79e-01	0.712738	-6.664602	0.1546735	TGFBRAP1	transforming
409054	6.57e-01	4.82e-01	0.70843	-6.664689	0.2061041	GPI	glucose-6-phosphate
279018	7.32e-01	5.75e-01	0.564953	-6.66475	0.0956808	ZNF750	zinc
36021	7.40e-01	5.86e-01	-0.549321	-6.664798	-0.066119		
76027	7.85e-01	6.45e-01	0.46381	-6.664918	0.0703848		
62016	9.61e-01	9.28e-01	-0.0915	-6.664975	-0.0298158		
250069	6.55e-01	4.79e-01	0.712179	-6.665	0.2125955		
132076	9.09e-01	8.39e-01	-0.205766	-6.665099	-0.0696999	LOC100506497	uncharacterized
110066	7.77e-01	6.34e-01	-0.479537	-6.665152	-0.4261444	FABP2	fatty
107098	9.93e-01	9.87e-01	0.015842	-6.665202	0.0032139		
73081	6.55e-01	4.80e-01	0.711835	-6.665245	0.133183	MCRIP1	MAPK
146079	6.60e-01	4.85e-01	0.703209	-6.665264	0.1728226	C3orf52	chromosome
444001	6.55e-01	4.80e-01	0.711752	-6.665304	0.1196819	RBM24	RNA
219032	7.73e-01	6.29e-01	0.486475	-6.665314	0.090636	PDK1	pyruvate
334089	7.77e-01	6.34e-01	0.478959	-6.665431	0.0777368	WARS	tryptophanyl-tRNA
11069	9.64e-01	9.33e-01	0.084785	-6.665574	0.0192123	WDR27	WD
229048	6.55e-01	4.80e-01	0.711144	-6.665736	0.2352267	LDHB///TVP23C-CDRT4///CDRT4///TVP23C	lactate
287050	6.55e-01	4.80e-01	-0.710976	-6.665856	-0.1429333		
499069	6.77e-01	5.06e-01	0.669935	-6.665991	0.11022	PIK3C2G	phosphatidylinositol-4-phosphate
393097	8.52e-01	7.44e-01	0.32869	-6.666079	0.0770746	SLAMF9	SLAM
43091	6.63e-01	4.89e-01	0.697224	-6.6662	0.1053933		
415027	6.77e-01	5.06e-01	-0.669592	-6.666221	-0.0841367		
187005	7.34e-01	5.78e-01	0.560877	-6.66625	0.1628775		
221030	9.06e-01	8.32e-01	-0.21399	-6.666266	-0.0596722	MLF1	myeloid
160099	9.67e-01	9.40e-01	0.075978	-6.66629	0.0110899		
35039	6.74e-01	5.03e-01	-0.675593	-6.666347	-0.1760527		
256092	9.68e-01	9.41e-01	-0.075006	-6.666364	-0.0199394		
249090	6.93e-01	5.26e-01	0.638074	-6.666396	0.0910296	RPRD1B	regulation
107019	7.66e-01	6.20e-01	-0.500048	-6.666409	-0.1300121	MC2R	melanocortin
256090	6.61e-01	4.86e-01	-0.701578	-6.66641	-0.2959219	HMGCS2	3-hydroxy-3-methylglutaryl-CoA
446098	7.14e-01	5.52e-01	0.598917	-6.66644	0.0923238	FBXO47	F-box
29073	6.77e-01	5.07e-01	0.669244	-6.666454	0.1077724		
142033	6.99e-01	5.34e-01	0.626532	-6.666477	0.1068892		
248057	6.71e-01	4.99e-01	0.681153	-6.666529	0.1340362		
263109	6.71e-01	4.99e-01	-0.681081	-6.666577	-0.1278581	TMEM140	transmembrane
65041	6.56e-01	4.81e-01	-0.709906	-6.666615	-0.2030605		
352016	6.56e-01	4.81e-01	-0.709883	-6.666632	-0.135201	NEK8	NIMA
176051	6.77e-01	5.07e-01	-0.668967	-6.66664	-0.0867507		
431060	6.56e-01	4.81e-01	-0.709866	-6.666644	-0.122321	NFAT5///NFAT5	nuclear
132080	7.03e-01	5.39e-01	0.619633	-6.666879	0.0686389		
34060	6.63e-01	4.89e-01	0.696243	-6.666883	0.1136751	TUBGCP4	tubulin
3038	6.71e-01	4.99e-01	0.680497	-6.666975	0.1147528	LOC283588	uncharacterized
409052	6.56e-01	4.81e-01	0.709287	-6.667054	0.1376899	DKFZP564C152	DKFZP564C152
452042	6.61e-01	4.87e-01	0.700537	-6.667139	0.1957268		
305065	6.97e-01	5.31e-01	0.631007	-6.667365	0.1281319	TMEM87B	transmembrane
59007	6.57e-01	4.82e-01	0.708693	-6.667475	0.1380515	SLC26A6	solute
58089	9.75e-01	9.54e-01	-0.058383	-6.667486	-0.0091151		
312065	8.38e-01	7.22e-01	0.357732	-6.667517	0.0626764	TIFAB	TIFA
44013	6.64e-01	4.90e-01	-0.695257	-6.667569	-0.1358755	INCENP	inner
182110	6.59e-01	4.84e-01	0.704253	-6.667638	0.123203	PLEKHM3	pleckstrin
282056	6.78e-01	5.08e-01	-0.667362	-6.667714	-0.0819103	GPR21	G
144109	6.57e-01	4.82e-01	0.708342	-6.667723	0.1355674	CHST14	carbohydrate
495047	8.97e-01	8.16e-01	0.234376	-6.667862	0.0355521	LOC338620	uncharacterized
351043	7.98e-01	6.64e-01	-0.43817	-6.667885	-0.064338		
205067	6.85e-01	5.17e-01	-0.653195	-6.668044	-0.1081026	ARMC6	armadillo
158028	6.60e-01	4.85e-01	-0.70337	-6.668259	-0.0967531	LOC100505874	uncharacterized
329104	6.78e-01	5.08e-01	-0.666511	-6.668282	-0.1092458		
442067	6.57e-01	4.82e-01	-0.707343	-6.66843	-0.1673479		
94098	6.67e-01	4.94e-01	-0.688861	-6.668586	-0.124362		
442066	9.62e-01	9.30e-01	0.08855	-6.668878	0.0168065	THAP7-AS1	THAP7
185074	6.65e-01	4.91e-01	0.693136	-6.669042	0.0977563		
257103	6.67e-01	4.95e-01	-0.688101	-6.66911	-0.1077924		
245043	9.95e-01	9.91e-01	-0.011057	-6.669148	-0.0015211		
101075	6.65e-01	4.92e-01	0.692948	-6.669173	0.1923518		
206012	7.76e-01	6.33e-01	-0.482106	-6.669385	-0.0933907		
19079	9.56e-01	9.17e-01	-0.104715	-6.669429	-0.0419788	SNAP25	synaptosome
38014	6.68e-01	4.95e-01	0.687586	-6.669464	0.1169146		
79014	6.61e-01	4.86e-01	0.701604	-6.6695	0.1677678	LARGE1	LARGE
410067	7.05e-01	5.41e-01	0.615339	-6.669537	0.0823085		
142052	6.63e-01	4.89e-01	-0.697078	-6.669556	-0.0974034	THOC1	THO
255103	6.95e-01	5.29e-01	-0.635153	-6.669571	-0.6136317		
327033	9.54e-01	9.15e-01	-0.107074	-6.669601	-0.0488417	SCGB3A1	secretoglobin
121029	6.59e-01	4.84e-01	0.7054	-6.669802	0.1386417		
456020	6.59e-01	4.84e-01	0.705388	-6.669811	0.1105026		
396021	6.59e-01	4.84e-01	0.705272	-6.669893	0.1155746		
457088	6.71e-01	4.99e-01	0.681167	-6.67028	0.1338436	CPOX	coproporphyrinogen
496102	6.66e-01	4.93e-01	-0.69125	-6.670348	-0.1419387	SLC25A10///SLC25A10	solute
312021	9.01e-01	8.24e-01	0.223658	-6.670352	0.042446	KIR2DS3///KIR2DL1	killer
305075	9.70e-01	9.46e-01	-0.068808	-6.670448	-0.0236444	ARHGEF12	Rho
497102	6.88e-01	5.21e-01	-0.646657	-6.670463	-0.1533107		
415003	6.77e-01	5.06e-01	0.669481	-6.670464	0.1362207	C5orf22	chromosome
192076	6.71e-01	4.99e-01	-0.680741	-6.670571	-0.1450644	TMEM218	transmembrane
327107	6.62e-01	4.87e-01	0.699983	-6.670635	0.1575106		
186046	6.84e-01	5.15e-01	-0.656253	-6.670683	-0.1411868	BBOX1	gamma-butyrobetaine
255017	6.71e-01	4.99e-01	-0.680551	-6.6707	-0.1685455	RSAD2	radical
59066	6.59e-01	4.84e-01	0.704111	-6.67071	0.0975163		
432047	6.66e-01	4.93e-01	0.690701	-6.670727	0.0994842	PPP6R2	protein
375065	8.43e-01	7.29e-01	0.348398	-6.670838	0.0927665		
241035	6.62e-01	4.87e-01	-0.699684	-6.670845	-0.1233734		
